id,vendor_id,model,jpg_url,h264_url,mjpg_url,resolution,shape,onvif,psia,ptz,infrared,varifocal,sd_card,upnp,created_at,updated_at,model_slug,audio_io,default_username,default_password,more_info,discontinued,wifi,poe,audio_url,official_url
2204,dericam,h204w,,,,1280x720,Bullet,t,f,f,t,f,f,t,27:35.6,27:35.6,h204w,f,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=26&i=2&a=0&typeid=11&typpid=20
2205,dericam,h504w,,,,1280x720,Other,t,f,f,t,f,t,t,27:35.9,27:35.9,h504w,t,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=25&i=2&a=5&typeid=11&typpid=18
2206,dericam,h601w,,,,1280x720,Dome,f,f,t,t,f,f,t,27:36.2,27:36.2,h601w,f,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=24&i=2&a=5&typeid=11&typpid=21
2201,dericam,m204w,,,,1280x720,Bullet,t,f,f,t,f,f,t,27:34.9,28:55.0,m204w,f,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=26&i=2&a=0&typeid=11&typpid=20
2202,dericam,m801w,,,,640x480,Other,f,f,t,t,f,f,t,27:35.1,28:55.1,m801w,t,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=5&i=1&a=0&typeid=11&typpid=15
2203,dericam,m601w,,,,640x480,Other,f,f,t,t,f,f,t,27:35.3,28:55.1,m601w,f,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=11&i=1&a=0&typeid=11&typpid=17
2207,dericam,h602c,,,,1280x720,Box,t,f,f,t,f,f,t,27:36.4,27:36.4,h602c,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=23&i=2&a=5&typeid=11&typpid=20
2208,dericam,h802w,,,,1280x720,Dome,t,f,f,t,f,t,t,27:36.7,27:36.7,h802w,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=22&i=2&a=5&typeid=11&typpid=18
2209,dericam,h206c-tm,,,,1920x1080,Bullet,t,f,f,t,f,f,t,27:37.0,27:37.0,h206c-tm,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=20&i=2&a=5&typeid=11&typpid=53
2210,dericam,h206c,,,,1280x720,Bullet,t,f,f,t,f,f,t,27:37.3,27:37.3,h206c,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=17&i=2&a=5&typeid=11&typpid=20
2211,dericam,h502w,,,,1280x720,Other,t,f,f,t,f,t,t,27:37.5,27:37.5,h502w,t,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=9&i=2&a=5&typeid=11&typpid=18
2212,dericam,h201c,,,,1280x720,Bullet,t,f,f,t,f,f,t,27:37.9,27:37.9,h201c,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=16&i=2&a=5&typeid=11&typpid=20
2213,dericam,h602c-tm,,,,1920x1080,Box,t,f,f,t,f,f,t,27:38.3,27:38.3,h602c-tm,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=15&i=2&a=5&typeid=11&typpid=53
2214,dericam,h216w,,,,1280x720,Bullet,t,f,f,t,f,t,t,27:38.8,27:38.8,h216w,f,admin,,,f,t,f,,http://dericam.net/Products_xl_sm.asp?id=6&i=2&a=5&typeid=11&typpid=20
2215,dericam,h201c-tm,,,,640x480,Bullet,t,f,f,t,f,f,t,27:39.4,27:39.4,h201c-tm,f,admin,,,f,f,f,,http://dericam.net/Products_xl_sm.asp?id=12&i=2&a=5&typeid=11&typpid=53
2216,flir,flir_default,,,,1920x1080,Dome,t,f,f,t,f,f,t,27:40.2,27:41.2,dne12tl2,f,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dne12tl2-hd-ip-ir-dome-camera-onvif-poe-mobile-apps/
2216,flir,dne12tl2,,,,1920x1080,Dome,t,f,f,t,f,f,t,27:40.2,27:41.2,dne12tl2,f,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dne12tl2-hd-ip-ir-dome-camera-onvif-poe-mobile-apps/
2217,flir,dnz30tl2r,,,,1920x1080,Dome,t,f,t,t,f,t,t,27:42.0,27:42.0,dnz30tl2r,t,admin,admin,,f,f,f,,http://www.flirsecurity.com/pro/product/dnb16m2-hd-motorized-lens-ip-bullet-camera-autofocus/
2218,flir,dnb16m2,,,,1920x1080,Bullet,t,f,f,t,t,t,t,27:42.4,27:42.4,dnb16m2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnb16m2-hd-motorized-lens-ip-bullet-camera-autofocus/
2219,flir,dnv16m2,,,,1920x1080,Dome,t,f,f,t,t,t,t,27:42.7,27:42.7,dnv16m2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnv16m2-hd-motorized-lens-ip-dome-camera-autofocus/
2220,flir,dnb14ux2,,,,1920x1080,Bullet,t,f,f,t,t,t,f,27:43.1,27:43.1,dnb14ux2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnb14ux2-ul-rated-hd-1080p-varifocal-ir-bullet-ip-camera-arcticpro/
2221,flir,dnv14ux2,,,,1920x1080,Dome,t,f,f,t,t,t,f,27:43.7,27:43.7,dnv14ux2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnv14ux2-ul-rated-hd-1080p-vandal-varifocal-dome-ip-camera-arcticpro/
2222,flir,dnb13tl2,,,,1920x1080,Bullet,t,f,f,t,t,t,f,27:44.0,27:44.0,dnb13tl2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnb13tl2-ip-varifocal-compact-ir-bullet-tdn-onvif-poe-1080p/
2223,flir,dne14tl2,,,,1920x1080,Dome,t,f,f,t,t,t,f,27:44.2,27:44.2,dne14tl2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dne14tl2-ip-varifocal-eyeball-ir-dome-tdn-onvif-poe-1080p/
2224,flir,dnb13tf2,,,,1920x1080,Bullet,t,f,f,t,f,f,t,27:44.5,27:44.5,dnb13tf2,f,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnb13tf2-hd-ip-ir-bullet-camera-onvif-poe-mobile-apps/
2225,flir,dnd13tl2,,,,1920x1080,Dome,t,f,f,t,f,t,f,27:44.7,27:44.7,dnd13tl2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnd13tl2-hd-ip-mini-dome-ir-camera-onvif-1080-sony-exmor-2mp-tdn-poe/
2226,flir,dnv14tl2,,,,1920x1080,Dome,t,f,f,t,t,t,f,27:44.9,27:44.9,dnv14tl2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnv14tl2-ip-varifocal-vandal-ir-dome-h264-onvif-poe-1080p/
2227,flir,dnb14tl2,,,,1920x1080,Bullet,t,f,f,t,t,t,f,27:45.2,27:45.2,dnb14tl2,t,admin,admin,,f,f,t,,http://www.flirsecurity.com/pro/product/dnb14tl2-ip-ir-varifocal-bullet-camera-onvif-poe-sd/
2240,qvis,qvis_default,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,f,f,f,f,27:47.5,09:50.2,amb-mb2-af,f,admin,admin,,f,f,t,,
2240,qvis,amb-mb2-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,f,f,f,f,27:47.5,09:50.2,amb-mb2-af,f,admin,admin,,f,f,t,,
2239,qvis,amb-mb2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,t,f,f,f,27:47.4,10:22.3,amb-mb2,f,admin,admin,,f,f,t,,
2238,qvis,amb-eye2-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,f,f,f,t,f,f,f,27:47.2,10:50.7,amb-eye2-af,f,admin,admin,,f,f,t,,
2237,qvis,amb-eye2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,f,f,f,t,f,f,f,27:47.1,11:56.2,amb-eye2,f,admin,admin,,f,f,t,,
2236,qvis,amb-blm2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,t,t,f,f,27:47.0,12:32.5,amb-blm2,f,admin,admin,,f,f,t,,
2235,qvis,amb-bl2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,t,t,f,f,27:46.8,13:17.9,amb-bl2,f,admin,admin,,f,f,t,,
2233,qvis,amb-md1-dot-3,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Dome,f,f,f,f,f,t,f,27:46.4,28:55.3,amb-md13,f,admin,admin,,f,f,t,,
2231,qvis,amb-mb1-dot-3,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Bullet,t,f,f,t,f,f,f,27:46.1,28:55.3,amb-mb13,f,admin,admin,,f,f,t,,
2230,qvis,amb-eye1-dot-3-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Dome,f,f,f,t,f,f,f,27:45.9,28:55.3,amb-eye13-af,f,admin,admin,,f,f,t,,
2229,qvis,amb-eye1-dot-3,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Dome,f,f,f,t,f,f,f,27:45.7,28:55.3,amb-eye13,f,admin,admin,,f,f,t,,
2228,qvis,amb-bl1-dot-3,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Bullet,t,f,f,t,t,f,f,27:45.5,28:55.4,amb-bl13,f,admin,admin,,f,f,t,,
2234,qvis,amb-vanir1-dot-3,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Dome,f,f,f,t,t,t,f,27:46.6,28:55.2,amb-vanir13,f,admin,admin,,f,f,t,,
2261,qvis,ptz-ir20-3mp-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,t,f,t,t,f,t,t,27:52.9,21:33.3,ptz-ir20-3mp-af,f,admin,admin,,f,f,t,,
2255,qvis,amb-mb3-af,cgi-bin/snapshot.cgi,cam/realmonitor,,2048x1536,Bullet,t,f,f,t,f,f,t,27:51.1,01:04.1,amb-mb3-af,f,admin,admin,,f,f,t,,
2254,qvis,amb-mb3,cgi-bin/snapshot.cgi,cam/realmonitor,,2048x1536,Bullet,t,f,f,t,f,f,t,27:50.7,01:29.8,amb-mb3,f,admin,admin,,f,f,t,,
2253,qvis,amb-eye3-af,cgi-bin/snapshot.cgi,cam/realmonitor,,2048x1536,Dome,t,f,f,t,f,f,t,27:50.4,02:06.0,amb-eye3-af,f,admin,admin,,f,f,t,,
2252,qvis,amb-blir3,cgi-bin/snapshot.cgi,cam/realmonitor,,2048x1536,Bullet,t,f,f,t,f,t,t,27:50.2,02:40.6,amb-blir3,f,admin,admin,,f,f,t,,
2251,qvis,amb-bl3,cgi-bin/snapshot.cgi,cam/realmonitor,,2048x1536,Bullet,t,f,f,t,t,t,t,27:50.0,03:16.1,amb-bl3,t,admin,admin,,f,f,t,,
2250,qvis,proip-vanir-2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,t,f,f,t,t,t,f,27:49.7,03:48.8,proip-vanir-2,f,admin,admin,,f,f,t,,
2249,qvis,proip-mb2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,t,f,f,f,27:49.5,04:38.4,proip-mb2,f,admin,admin,,f,f,t,,
2248,qvis,proip-eye2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,f,f,f,t,f,f,f,27:49.3,05:13.9,proip-eye2,f,admin,admin,,f,f,t,,
2247,qvis,proip-bl2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,t,f,f,t,t,f,f,27:49.1,05:47.5,proip-bl2,f,admin,admin,,f,f,t,,
2245,qvis,ccp400-2802,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,f,f,f,t,t,f,f,27:48.7,06:54.2,ccp400-2802,f,admin,admin,,f,f,t,,
2244,qvis,ccp400-2801,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Bullet,f,f,f,t,f,f,f,27:48.5,07:31.0,ccp400-2801,f,admin,admin,,f,f,t,,
2243,qvis,amb-vanirm2-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,t,f,f,t,t,t,f,27:48.2,08:02.8,amb-vanirm2-af,f,admin,admin,,f,f,t,,
2242,qvis,amb-vanir2-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,t,f,f,t,t,t,f,27:48.0,08:34.9,amb-vanir2-af,f,admin,admin,,f,f,t,,
2259,qvis,apoptz-18ir,cgi-bin/snapshot.cgi,cam/realmonitor,,,Dome,t,f,t,t,f,t,t,27:52.2,46:08.0,apoptz-18ir,t,admin,admin,,f,f,f,,
2258,qvis,apohd-ptz20,cgi-bin/snapshot.cgi,cam/realmonitor,,,Dome,t,f,t,f,f,t,t,27:52.0,46:08.0,apohd-ptz20,t,admin,admin,,f,f,f,,
2257,qvis,ptz-ir12a-2-af,cgi-bin/snapshot.cgi,cam/realmonitor,,,Dome,t,f,t,t,f,t,f,27:51.8,46:08.0,ptz-ir12a-2-af,f,admin,admin,,f,f,f,,
2256,qvis,ipptz-12-ext,cgi-bin/snapshot.cgi,cam/realmonitor,,,Dome,f,f,t,f,f,f,f,27:51.5,46:09.2,ipptz-12-ext,f,admin,admin,,f,f,t,,
2246,qvis,ccvan-2801,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,f,f,f,t,t,f,f,27:48.9,06:24.1,ccvan-2801,f,admin,admin,,f,f,t,,
2241,qvis,amb-vanir2,cgi-bin/snapshot.cgi,cam/realmonitor,,1920x1080,Dome,t,f,f,t,t,t,f,27:47.7,09:06.1,amb-vanir2,f,admin,admin,,f,f,t,,
2232,qvis,amb-mb1-dot-3-af,cgi-bin/snapshot.cgi,cam/realmonitor,,1280x960,Bullet,t,f,f,t,f,f,f,27:46.3,28:58.8,amb-mb13-af,f,admin,admin,,f,f,t,,
2260,qvis,ipptz-12-int,cgi-bin/snapshot.cgi,cam/realmonitor,,,Dome,f,f,t,f,f,f,f,27:52.5,46:07.9,ipptz-12-int,f,admin,admin,,f,f,t,,
2262,cnb,cnb_default,jpg/image.jpg,,,1920x1080,Box,t,f,f,f,f,t,t,27:53.2,28:55.4,mgc6050f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1532
2262,cnb,mgc6050f,jpg/image.jpg,,,1920x1080,Box,t,f,f,f,f,t,t,27:53.2,28:55.4,mgc6050f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1532
2263,cnb,nge2055f,jpg/image.jpg,,,1920x1080,Box,t,f,f,f,f,t,t,27:53.4,28:55.4,nge2055f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1467
2264,cnb,igc2050f,jpg/image.jpg,,,1920x1080,Box,t,f,f,f,f,t,t,27:53.7,28:55.4,igc2050f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1278
2265,cnb,igp2035f,jpg/image.jpg,,,1280x1024,Box,t,f,f,t,f,t,t,27:53.9,28:55.5,igp2035f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1405
2266,cnb,igp1030,jpg/image.jpg,,,1280x1024,Box,t,f,f,f,f,t,t,27:54.1,28:55.5,igp1030,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1169
2267,cnb,igb1110nf,jpg/image.jpg,,,704x480,Box,t,f,f,f,f,t,t,27:54.3,28:55.5,igb1110nf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1290
2268,cnb,igb1110pf,jpg/image.jpg,,,704x576,Box,t,f,f,f,f,t,t,27:54.5,28:55.6,igb1110pf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1290
2269,cnb,igp1000f,jpg/image.jpg,,,640x480,Box,t,f,f,f,f,t,t,27:54.7,28:55.6,igp1000f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1250
2270,cnb,ldc3050vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,f,t,27:54.9,28:55.6,ldc3050vr,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1553
2271,cnb,ldc3050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,f,t,27:55.3,28:55.6,ldc3050ir,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1544
2272,cnb,mdc4050vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,t,t,27:55.8,28:55.7,mdc4050vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1534
2273,cnb,mdc4050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,27:56.0,28:55.7,mdc4050ir,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1533
2274,cnb,nde5055mf,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,27:56.2,28:55.7,nde5055mf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1471
2275,cnb,nde5055vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,27:56.4,28:55.7,nde5055vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1468
2276,cnb,idp5035vr,jpg/image.jpg,,,1280x1024,Dome,t,f,f,t,t,t,t,27:56.7,28:55.7,idp5035vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1406
2277,cnb,idc4050vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,t,t,27:57.0,28:55.8,idc4050vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1280
2278,cnb,idc4050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,27:57.3,28:55.8,idc4050ir,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1274
2279,cnb,idc4050vf,jpg/image.jpg,,,1920x1080,Dome,t,f,f,f,t,t,t,27:57.4,28:55.8,idc4050vf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1279
2280,cnb,idc4050f,jpg/image.jpg,,,1920x1080,Dome,t,f,f,f,f,t,t,27:57.6,28:55.8,idc4050f,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1275
2281,cnb,idp4030vr,jpg/image.jpg,,,1280x1024,Dome,t,f,f,t,t,t,t,27:57.7,28:55.9,idp4030vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1183
2282,cnb,idb4110nvf,jpg/image.jpg,,,704x480,Dome,t,f,f,f,t,f,t,27:57.9,28:55.9,idb4110nvf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1291
2317,cnb,iss2765pw,jpg/image.jpg,,,704x576,Dome,t,f,t,f,f,f,t,28:04.9,28:56.5,iss2765pw,t,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1184
2316,cnb,iss2765nw,jpg/image.jpg,,,704x480,Dome,t,f,t,f,f,f,t,28:04.6,28:56.5,iss2765nw,t,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1184
2315,cnb,iss2965pw,jpg/image.jpg,,,704x576,Dome,t,f,t,f,f,f,t,28:04.4,28:56.5,iss2965pw,t,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1255
2314,cnb,iss2965nw,jpg/image.jpg,,,704x480,Dome,t,f,t,f,f,f,t,28:04.2,28:56.5,iss2965nw,t,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1255
2313,cnb,ipm3063p,jpg/image.jpg,,,704x576,Dome,t,f,t,f,f,t,t,28:04.1,28:56.6,ipm3063p,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1214
2312,cnb,ipm3063n,jpg/image.jpg,,,704x480,Other,t,f,t,f,f,t,t,28:03.9,28:56.6,ipm3063n,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1214
2310,cnb,qss6052z30w,jpg/image.jpg,,,1920x1080,Dome,t,f,t,t,f,t,t,28:03.5,28:56.6,qss6052z30w,t,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1557
2309,cnb,ibp5030cr,jpg/image.jpg,,,1280x1024,Bullet,t,f,f,t,t,f,t,28:03.3,28:56.7,ibp5030cr,f,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1281
2308,cnb,ixc2050ir,jpg/image.jpg,,,1280x1024,Bullet,t,f,f,t,f,t,t,28:03.2,28:56.7,ixc2050ir,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1408
2307,cnb,ixp3035vr,jpg/image.jpg,,,1280x1024,Bullet,t,f,f,t,t,t,t,28:03.0,28:56.7,ixp3035vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1409
2306,cnb,nxe3055vr,jpg/image.jpg,,,1920x1080,Bullet,t,f,f,t,t,t,t,28:02.9,28:56.7,nxe3055vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1470
2305,cnb,nxe3055mr,jpg/image.jpg,,,1920x1080,Bullet,t,f,f,t,f,t,t,28:02.8,28:56.8,nxe3055mr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1473
2304,cnb,mxc6050ir,jpg/image.jpg,,,1920x1080,Bullet,f,f,f,t,f,t,t,28:02.6,28:56.8,mxc6050ir,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1536
2303,cnb,mxc6050vr,jpg/image.jpg,,,1920x1080,Bullet,t,f,f,t,t,t,t,28:02.5,28:56.8,mxc6050vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1537
2302,cnb,lxc1050ir,jpg/image.jpg,,,1920x1080,Bullet,t,f,f,t,f,f,t,28:02.3,28:56.9,lxc1050ir,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1543
2301,cnb,lxc2050vr,jpg/image.jpg,,,1920x1080,Bullet,t,f,f,t,t,f,t,28:02.2,28:56.9,lxc2050vr,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1554
2300,cnb,ite1050,jpg/image.jpg,,,1920x1080,Other,t,f,f,f,f,t,t,28:02.0,28:56.9,ite1050,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1474
2299,cnb,mpc1050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,28:01.9,28:57.0,mpc1050ir,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1538
2298,cnb,mpc1070pn,jpg/image.jpg,,,2592x1944,Dome,t,f,f,f,f,t,t,28:01.7,28:57.0,mpc1070pn,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1539
2297,cnb,lkc1050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,f,t,28:01.5,28:57.0,lkc1050ir,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1555
2296,cnb,lpc1050ir,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,f,t,28:01.3,28:57.1,lpc1050ir,f,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1556
2295,cnb,ivp4000vr,jpg/image.jpg,,,640x480,Dome,t,f,f,t,t,t,t,28:01.0,28:57.1,ivp4000vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1174
2294,cnb,ivb4110pvf,jpg/image.jpg,,,704x576,Dome,t,f,f,f,t,f,t,28:00.8,28:57.1,ivb4110pvf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1292
2293,cnb,ivb4110nvf,jpg/image.jpg,,,704x480,Dome,t,f,f,f,t,f,t,28:00.6,28:57.2,ivb4110nvf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1292
2292,cnb,ivp4030vr,jpg/image.jpg,,,1280x1024,Dome,t,f,f,t,t,t,t,28:00.4,28:57.2,ivp4030vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1182
2283,cnb,idb4110pvf,jpg/image.jpg,,,704x576,Dome,t,f,f,f,t,f,t,27:58.1,28:56.1,idb4110pvf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1291
2284,cnb,idp4000vr,jpg/image.jpg,,,640x480,Dome,t,f,f,t,t,t,t,27:58.3,28:56.2,idp4000vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1173
2285,cnb,idp4000vd,jpg/image.jpg,,,640x480,Dome,t,f,f,t,t,t,t,27:58.5,28:56.2,idp4000vd,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1172
2286,cnb,idc4000t,jpg/image.jpg,,,640x480,Dome,t,f,f,f,f,f,t,27:59.0,28:56.2,idc4000t,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1253
2287,cnb,mvc4050vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,t,t,27:59.4,28:56.3,mvc4050vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1535
2288,cnb,nve5055mf,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,f,t,t,27:59.6,28:56.3,nve5055mf,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1472
2289,cnb,nve5055vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,t,t,27:59.9,28:56.3,nve5055vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1469
2290,cnb,ivc5055vr,jpg/image.jpg,,,1920x1080,Dome,t,f,f,t,t,t,t,28:00.1,28:56.4,ivc5055vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1340
2291,cnb,ivp5035vr,jpg/image.jpg,,,1280x1024,Dome,t,f,f,t,t,t,t,28:00.2,28:56.4,ivp5035vr,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1407
2318,cnb,ismc1063n,jpg/image.jpg,,,704x480,Dome,t,f,t,f,f,f,t,28:05.1,28:56.4,ismc1063n,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1186
2311,cnb,mss4052z20w,jpg/image.jpg,,,1920x1080,Dome,f,f,t,f,f,f,t,28:03.7,28:58.4,mss4052z20w,t,root,admin,,f,f,t,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1531
2319,cnb,ismc1063p,,,,704x576,Dome,f,f,t,f,f,f,f,28:05.3,54:05.2,ismc1063p,f,root,admin,,f,f,f,,http://www.cnbtec.com/en/html/product/product.php?seqx_prod=1186
